account_id,rule,alert_amount,alert_details,transaction_count
C1489550347,DORMANT_ACTIVITY,232870.9,Account dormant for 384 hours then reactivated with $232870.9,2
C1490328004,DORMANT_ACTIVITY,200008.65,Account dormant for 95 hours then reactivated with $200008.65,2
C1492962755,DORMANT_ACTIVITY,235988.35,Account dormant for 210 hours then reactivated with $235988.35,2
C1493903724,DORMANT_ACTIVITY,561974.02,Account dormant for 266 hours then reactivated with $561974.02,2
C1494301815,DORMANT_ACTIVITY,198326.74,Account dormant for 165 hours then reactivated with $198326.74,2
C1494691984,DORMANT_ACTIVITY,87511.47,Account dormant for 140 hours then reactivated with $87511.47,2
C1498185758,DORMANT_ACTIVITY,68456.34,Account dormant for 193 hours then reactivated with $68456.34,2
C1500470772,DORMANT_ACTIVITY,68012.22,Account dormant for 72 hours then reactivated with $68012.22,2
C1501854241,DORMANT_ACTIVITY,75225.61,Account dormant for 61 hours then reactivated with $75225.61,2
C1501901797,DORMANT_ACTIVITY,108833.16,Account dormant for 413 hours then reactivated with $108833.16,2
C1502372282,DORMANT_ACTIVITY,511183.49,Account dormant for 64 hours then reactivated with $511183.49,2
C1504586860,DORMANT_ACTIVITY,56488.46,Account dormant for 212 hours then reactivated with $56488.46,2
C1507855514,DORMANT_ACTIVITY,287488.28,Account dormant for 145 hours then reactivated with $287488.28,2
C1512004837,DORMANT_ACTIVITY,354303.48,Account dormant for 90 hours then reactivated with $354303.48,2
C1513726519,DORMANT_ACTIVITY,67610.28,Account dormant for 357 hours then reactivated with $67610.28,2
C1513747186,DORMANT_ACTIVITY,894806.03,Account dormant for 335 hours then reactivated with $894806.03,2
C1517919965,DORMANT_ACTIVITY,147214.79,Account dormant for 119 hours then reactivated with $147214.79,2
C1520223618,DORMANT_ACTIVITY,347471.18,Account dormant for 141 hours then reactivated with $347471.18,2
C1524212856,DORMANT_ACTIVITY,174658.45,Account dormant for 119 hours then reactivated with $174658.45,2
C1526023144,DORMANT_ACTIVITY,185591.98,Account dormant for 110 hours then reactivated with $185591.98,2
C1527160232,DORMANT_ACTIVITY,65806.21,Account dormant for 210 hours then reactivated with $65806.21,2
C1527480660,DORMANT_ACTIVITY,134291.29,Account dormant for 124 hours then reactivated with $134291.29,2
C1529213335,DORMANT_ACTIVITY,73266.06,Account dormant for 126 hours then reactivated with $73266.06,2
C1529294424,DORMANT_ACTIVITY,374775.82,Account dormant for 195 hours then reactivated with $374775.82,2
C1529775967,DORMANT_ACTIVITY,175758.62,Account dormant for 98 hours then reactivated with $175758.62,2
C1530447860,DORMANT_ACTIVITY,671319.73,Account dormant for 140 hours then reactivated with $671319.73,2
C1531545265,DORMANT_ACTIVITY,53012.24,Account dormant for 187 hours then reactivated with $53012.24,2
C1532237460,DORMANT_ACTIVITY,338644.15,Account dormant for 125 hours then reactivated with $338644.15,2
C1533871698,DORMANT_ACTIVITY,2631651.88,Account dormant for 410 hours then reactivated with $2631651.88,2
C1536380357,DORMANT_ACTIVITY,171376.6,Account dormant for 173 hours then reactivated with $171376.6,2
C1537059209,DORMANT_ACTIVITY,200312.22,Account dormant for 47 hours then reactivated with $200312.22,2
C153933718,DORMANT_ACTIVITY,156426.62,Account dormant for 104 hours then reactivated with $156426.62,2
C1540616028,DORMANT_ACTIVITY,69569.08,Account dormant for 194 hours then reactivated with $69569.08,2
C1542134931,DORMANT_ACTIVITY,278957.56,Account dormant for 292 hours then reactivated with $278957.56,2
C1543782518,DORMANT_ACTIVITY,152044.5,Account dormant for 146 hours then reactivated with $152044.5,2
C1544929798,DORMANT_ACTIVITY,221514.77,Account dormant for 40 hours then reactivated with $221514.77,2
C154665419,DORMANT_ACTIVITY,378338.4,Account dormant for 263 hours then reactivated with $378338.4,2
C1553828262,DORMANT_ACTIVITY,62067.38,Account dormant for 289 hours then reactivated with $62067.38,2
C1555086607,DORMANT_ACTIVITY,428257.81,Account dormant for 240 hours then reactivated with $428257.81,2
C1555624769,DORMANT_ACTIVITY,379445.23,Account dormant for 238 hours then reactivated with $379445.23,2
C1558818663,DORMANT_ACTIVITY,249004.45,Account dormant for 171 hours then reactivated with $249004.45,2
C1560992291,DORMANT_ACTIVITY,553347.39,Account dormant for 413 hours then reactivated with $553347.39,2
C1562174256,DORMANT_ACTIVITY,183485.93,Account dormant for 173 hours then reactivated with $183485.93,2
C1566443123,DORMANT_ACTIVITY,572885.73,Account dormant for 151 hours then reactivated with $572885.73,2
C1567934073,DORMANT_ACTIVITY,87671.52,Account dormant for 361 hours then reactivated with $87671.52,2
C1568099117,DORMANT_ACTIVITY,137057.67,Account dormant for 195 hours then reactivated with $137057.67,2
C1568369779,DORMANT_ACTIVITY,56775.61,Account dormant for 126 hours then reactivated with $56775.61,2
C1570038497,DORMANT_ACTIVITY,157221.91,Account dormant for 123 hours then reactivated with $157221.91,2
C1570853777,DORMANT_ACTIVITY,172324.95,Account dormant for 312 hours then reactivated with $172324.95,2
C1574262761,DORMANT_ACTIVITY,184757.86,Account dormant for 292 hours then reactivated with $184757.86,2
C1575440282,DORMANT_ACTIVITY,114864.86,Account dormant for 264 hours then reactivated with $114864.86,2
C1575767257,DORMANT_ACTIVITY,170196.71,Account dormant for 184 hours then reactivated with $170196.71,2
C1575786747,DORMANT_ACTIVITY,125945.8,Account dormant for 72 hours then reactivated with $125945.8,2
C1576942434,DORMANT_ACTIVITY,184775.49,Account dormant for 213 hours then reactivated with $184775.49,2
C1577573330,DORMANT_ACTIVITY,129418.05,Account dormant for 241 hours then reactivated with $129418.05,2
C157875264,DORMANT_ACTIVITY,151684.38,Account dormant for 118 hours then reactivated with $151684.38,2
C1578907087,DORMANT_ACTIVITY,130220.55,Account dormant for 561 hours then reactivated with $130220.55,2
C1579345180,DORMANT_ACTIVITY,80115.68,Account dormant for 243 hours then reactivated with $80115.68,2
C1582125668,DORMANT_ACTIVITY,521047.74,Account dormant for 88 hours then reactivated with $521047.74,2
C1586134436,DORMANT_ACTIVITY,164190.19,Account dormant for 302 hours then reactivated with $164190.19,2
C1587062469,DORMANT_ACTIVITY,1484004.46,Account dormant for 136 hours then reactivated with $1484004.46,2
C1589272245,DORMANT_ACTIVITY,206179.44,Account dormant for 70 hours then reactivated with $206179.44,2
C1590283110,DORMANT_ACTIVITY,226339.99,Account dormant for 435 hours then reactivated with $226339.99,2
C1591531797,DORMANT_ACTIVITY,64903.27,Account dormant for 145 hours then reactivated with $64903.27,2
C1592257851,DORMANT_ACTIVITY,108135.09,Account dormant for 149 hours then reactivated with $108135.09,2
C1596106262,DORMANT_ACTIVITY,92367.47,Account dormant for 251 hours then reactivated with $92367.47,2
C159971543,DORMANT_ACTIVITY,163043.69,Account dormant for 261 hours then reactivated with $163043.69,2
C1600678941,DORMANT_ACTIVITY,450515.62,Account dormant for 142 hours then reactivated with $450515.62,2
C1601797191,DORMANT_ACTIVITY,340856.43,Account dormant for 164 hours then reactivated with $340856.43,2
C1601868067,DORMANT_ACTIVITY,268809.27,Account dormant for 114 hours then reactivated with $268809.27,2
C160391667,DORMANT_ACTIVITY,270534.23,Account dormant for 190 hours then reactivated with $270534.23,2
C160786144,DORMANT_ACTIVITY,136458.32,Account dormant for 700 hours then reactivated with $136458.32,2
C1608458049,DORMANT_ACTIVITY,118359.25,Account dormant for 45 hours then reactivated with $118359.25,2
C1610262569,DORMANT_ACTIVITY,282275.42,Account dormant for 118 hours then reactivated with $282275.42,2
C1612908070,DORMANT_ACTIVITY,114213.24,Account dormant for 151 hours then reactivated with $114213.24,2
C1613193813,DORMANT_ACTIVITY,52903.36,Account dormant for 342 hours then reactivated with $52903.36,2
C1613461249,DORMANT_ACTIVITY,1233559.18,Account dormant for 114 hours then reactivated with $1233559.18,2
C1613837471,DORMANT_ACTIVITY,534708.23,Account dormant for 31 hours then reactivated with $534708.23,2
C1627686801,DORMANT_ACTIVITY,147748.14,Account dormant for 404 hours then reactivated with $147748.14,2
C1627918307,DORMANT_ACTIVITY,676882.33,Account dormant for 134 hours then reactivated with $676882.33,2
C1628344518,DORMANT_ACTIVITY,141367.42,Account dormant for 44 hours then reactivated with $141367.42,2
C1628747526,DORMANT_ACTIVITY,65898.37,Account dormant for 255 hours then reactivated with $65898.37,2
C163217219,DORMANT_ACTIVITY,8965155.77,Account dormant for 51 hours then reactivated with $8965155.77,2
C1632220769,DORMANT_ACTIVITY,315479.09,Account dormant for 96 hours then reactivated with $315479.09,2
C163279695,DORMANT_ACTIVITY,197096.76,Account dormant for 164 hours then reactivated with $197096.76,2
C163418717,DORMANT_ACTIVITY,186008.59,Account dormant for 48 hours then reactivated with $186008.59,2
C1634254293,DORMANT_ACTIVITY,1046609.54,Account dormant for 217 hours then reactivated with $1046609.54,2
C1634455928,DORMANT_ACTIVITY,506554.73,Account dormant for 103 hours then reactivated with $506554.73,2
C1636448589,DORMANT_ACTIVITY,80099.7,Account dormant for 204 hours then reactivated with $80099.7,2
C1639302003,DORMANT_ACTIVITY,158653.42,Account dormant for 507 hours then reactivated with $158653.42,2
C1641216387,DORMANT_ACTIVITY,160082.46,Account dormant for 354 hours then reactivated with $160082.46,2
C164197938,DORMANT_ACTIVITY,233866.09,Account dormant for 237 hours then reactivated with $233866.09,2
C1642575310,DORMANT_ACTIVITY,206501.82,Account dormant for 210 hours then reactivated with $206501.82,2
C1642603560,DORMANT_ACTIVITY,1098355.43,Account dormant for 177 hours then reactivated with $1098355.43,2
C1642731902,DORMANT_ACTIVITY,71796.19,Account dormant for 197 hours then reactivated with $71796.19,2
C1645047159,DORMANT_ACTIVITY,313495.17,Account dormant for 245 hours then reactivated with $313495.17,2
C1648801384,DORMANT_ACTIVITY,195037.61,Account dormant for 395 hours then reactivated with $195037.61,2
C1652119261,DORMANT_ACTIVITY,124709.28,Account dormant for 312 hours then reactivated with $124709.28,2
C16540051,DORMANT_ACTIVITY,731842.22,Account dormant for 265 hours then reactivated with $731842.22,2
C1656685786,DORMANT_ACTIVITY,104498.58,Account dormant for 358 hours then reactivated with $104498.58,2
C1657770612,DORMANT_ACTIVITY,729655.24,Account dormant for 216 hours then reactivated with $729655.24,2
C1658701946,DORMANT_ACTIVITY,117357.39,Account dormant for 139 hours then reactivated with $117357.39,2
C1659411071,DORMANT_ACTIVITY,144331.08,Account dormant for 172 hours then reactivated with $144331.08,2
C1661315030,DORMANT_ACTIVITY,191207.74,Account dormant for 196 hours then reactivated with $191207.74,2
C1663280287,DORMANT_ACTIVITY,182410.1,Account dormant for 193 hours then reactivated with $182410.1,2
C1663399219,DORMANT_ACTIVITY,84380.74,Account dormant for 650 hours then reactivated with $84380.74,2
C1663680566,DORMANT_ACTIVITY,86589.81,Account dormant for 359 hours then reactivated with $86589.81,2
C1664837921,DORMANT_ACTIVITY,133535.62,Account dormant for 332 hours then reactivated with $133535.62,2
C1664955255,DORMANT_ACTIVITY,188680.03,Account dormant for 187 hours then reactivated with $188680.03,2
C166608009,DORMANT_ACTIVITY,68836.14,Account dormant for 46 hours then reactivated with $68836.14,2
C1666165344,DORMANT_ACTIVITY,1083279.5,Account dormant for 236 hours then reactivated with $1083279.5,2
C1668688968,DORMANT_ACTIVITY,74726.43,Account dormant for 40 hours then reactivated with $74726.43,2
C1670320853,DORMANT_ACTIVITY,111063.27,Account dormant for 233 hours then reactivated with $111063.27,2
C1671749882,DORMANT_ACTIVITY,123039.32,Account dormant for 104 hours then reactivated with $123039.32,2
C167211692,DORMANT_ACTIVITY,429669.13,Account dormant for 50 hours then reactivated with $429669.13,2
C1674410091,DORMANT_ACTIVITY,1652348.14,Account dormant for 212 hours then reactivated with $1652348.14,2
C1674581127,DORMANT_ACTIVITY,135644.37,Account dormant for 237 hours then reactivated with $135644.37,2
C1676446211,DORMANT_ACTIVITY,173925.23,Account dormant for 200 hours then reactivated with $173925.23,2
C1676525042,DORMANT_ACTIVITY,88545.31,Account dormant for 126 hours then reactivated with $88545.31,2
C1678886065,DORMANT_ACTIVITY,166520.96,Account dormant for 121 hours then reactivated with $166520.96,2
C1680697412,DORMANT_ACTIVITY,150577.47,Account dormant for 190 hours then reactivated with $150577.47,2
C168273712,DORMANT_ACTIVITY,112685.1,Account dormant for 115 hours then reactivated with $112685.1,2
C1684578029,DORMANT_ACTIVITY,344268.29,Account dormant for 55 hours then reactivated with $344268.29,2
C1688179706,DORMANT_ACTIVITY,96987.67,Account dormant for 285 hours then reactivated with $96987.67,2
C1690370429,DORMANT_ACTIVITY,361778.84,Account dormant for 500 hours then reactivated with $361778.84,2
C1690597629,DORMANT_ACTIVITY,172944.76,Account dormant for 88 hours then reactivated with $172944.76,2
C1691394348,DORMANT_ACTIVITY,495610.24,Account dormant for 67 hours then reactivated with $495610.24,2
C1694611829,DORMANT_ACTIVITY,199548.24,Account dormant for 387 hours then reactivated with $199548.24,2
C1696409235,DORMANT_ACTIVITY,240671.96,Account dormant for 145 hours then reactivated with $240671.96,2
C1696960476,DORMANT_ACTIVITY,595404.94,Account dormant for 361 hours then reactivated with $595404.94,2
C1697697307,DORMANT_ACTIVITY,425581.55,Account dormant for 252 hours then reactivated with $425581.55,2
C169820997,DORMANT_ACTIVITY,108264.3,Account dormant for 235 hours then reactivated with $108264.3,2
C1699142661,DORMANT_ACTIVITY,284352.19,Account dormant for 201 hours then reactivated with $284352.19,2
C1699255040,DORMANT_ACTIVITY,170365.51,Account dormant for 172 hours then reactivated with $170365.51,2
C170061190,DORMANT_ACTIVITY,114457.98,Account dormant for 71 hours then reactivated with $114457.98,2
C1702382563,DORMANT_ACTIVITY,129077.33,Account dormant for 72 hours then reactivated with $129077.33,2
C1704256153,DORMANT_ACTIVITY,71604.78,Account dormant for 334 hours then reactivated with $71604.78,2
C1706882975,DORMANT_ACTIVITY,1907515.73,Account dormant for 211 hours then reactivated with $1907515.73,2
C1708251383,DORMANT_ACTIVITY,156985.16,Account dormant for 281 hours then reactivated with $156985.16,2
C1708388222,DORMANT_ACTIVITY,119805.71,Account dormant for 265 hours then reactivated with $119805.71,2
C170843146,DORMANT_ACTIVITY,110072.22,Account dormant for 501 hours then reactivated with $110072.22,2
C1709294329,DORMANT_ACTIVITY,296946.62,Account dormant for 142 hours then reactivated with $296946.62,2
C1711568525,DORMANT_ACTIVITY,622088.3,Account dormant for 249 hours then reactivated with $622088.3,2
C1712263466,DORMANT_ACTIVITY,222854.4,Account dormant for 190 hours then reactivated with $222854.4,2
C1714118612,DORMANT_ACTIVITY,188850.26,Account dormant for 168 hours then reactivated with $188850.26,2
C1714291554,DORMANT_ACTIVITY,230272.81,Account dormant for 412 hours then reactivated with $230272.81,2
C1716237566,DORMANT_ACTIVITY,523046.87,Account dormant for 144 hours then reactivated with $523046.87,2
C1716748090,DORMANT_ACTIVITY,293341.82,Account dormant for 500 hours then reactivated with $293341.82,2
C1718461766,DORMANT_ACTIVITY,575853.51,Account dormant for 45 hours then reactivated with $575853.51,2
C1718888420,DORMANT_ACTIVITY,379347.65,Account dormant for 207 hours then reactivated with $379347.65,2
C1718937849,DORMANT_ACTIVITY,649925.97,Account dormant for 237 hours then reactivated with $649925.97,2
C1719256392,DORMANT_ACTIVITY,313965.4,Account dormant for 163 hours then reactivated with $313965.4,2
C1719443665,DORMANT_ACTIVITY,370551.71,Account dormant for 236 hours then reactivated with $370551.71,2
C1723425567,DORMANT_ACTIVITY,141664.46,Account dormant for 92 hours then reactivated with $141664.46,2
C1726185852,DORMANT_ACTIVITY,1721425.44,Account dormant for 149 hours then reactivated with $1721425.44,2
C1727763984,DORMANT_ACTIVITY,69274.07,Account dormant for 138 hours then reactivated with $69274.07,2
C1727902553,DORMANT_ACTIVITY,224939.91,Account dormant for 267 hours then reactivated with $224939.91,2
C1729394025,DORMANT_ACTIVITY,793412.09,Account dormant for 62 hours then reactivated with $793412.09,2
C1731491964,DORMANT_ACTIVITY,1659583.95,Account dormant for 33 hours then reactivated with $1659583.95,2
C1735528721,DORMANT_ACTIVITY,94252.31,Account dormant for 213 hours then reactivated with $94252.31,2
C1737817400,DORMANT_ACTIVITY,107185.54,Account dormant for 39 hours then reactivated with $107185.54,2
C173838510,DORMANT_ACTIVITY,187743.81,Account dormant for 130 hours then reactivated with $187743.81,2
C1739845508,DORMANT_ACTIVITY,117102.46,Account dormant for 216 hours then reactivated with $117102.46,2
C1741076564,DORMANT_ACTIVITY,38874009.46,Account dormant for 72 hours then reactivated with $38874009.46,2
C1741527493,DORMANT_ACTIVITY,352459.25,Account dormant for 32 hours then reactivated with $352459.25,2
C1742761587,DORMANT_ACTIVITY,377150.39,Account dormant for 171 hours then reactivated with $377150.39,2
C1743029768,DORMANT_ACTIVITY,80970.1,Account dormant for 356 hours then reactivated with $80970.1,2
C1744229322,DORMANT_ACTIVITY,109676.33,Account dormant for 118 hours then reactivated with $109676.33,2
C1744484653,DORMANT_ACTIVITY,408052.46,Account dormant for 182 hours then reactivated with $408052.46,2
C1747488298,DORMANT_ACTIVITY,321220.56,Account dormant for 290 hours then reactivated with $321220.56,2
C1749790850,DORMANT_ACTIVITY,230209.72,Account dormant for 115 hours then reactivated with $230209.72,2
C1755239501,DORMANT_ACTIVITY,70729.72,Account dormant for 131 hours then reactivated with $70729.72,2
C1755335200,DORMANT_ACTIVITY,104344.31,Account dormant for 170 hours then reactivated with $104344.31,2
C175886121,DORMANT_ACTIVITY,192684.83,Account dormant for 221 hours then reactivated with $192684.83,2
C1759208826,DORMANT_ACTIVITY,104994.97,Account dormant for 234 hours then reactivated with $104994.97,2
C1761144927,DORMANT_ACTIVITY,215967.58,Account dormant for 245 hours then reactivated with $215967.58,2
C1762041817,DORMANT_ACTIVITY,222273.87,Account dormant for 78 hours then reactivated with $222273.87,2
C1764789964,DORMANT_ACTIVITY,57970.85,Account dormant for 50 hours then reactivated with $57970.85,2
C1765321101,DORMANT_ACTIVITY,179673.94,Account dormant for 68 hours then reactivated with $179673.94,2
C1766770765,DORMANT_ACTIVITY,402715.96,Account dormant for 117 hours then reactivated with $402715.96,2
C1767126031,DORMANT_ACTIVITY,198913.16,Account dormant for 33 hours then reactivated with $198913.16,2
C1769125682,DORMANT_ACTIVITY,141026.2,Account dormant for 207 hours then reactivated with $141026.2,2
C1770609140,DORMANT_ACTIVITY,144562.67,Account dormant for 167 hours then reactivated with $144562.67,2
C1773629985,DORMANT_ACTIVITY,343839.21,Account dormant for 30 hours then reactivated with $343839.21,2
C1773801313,DORMANT_ACTIVITY,64132.85,Account dormant for 500 hours then reactivated with $64132.85,2
C1775459867,DORMANT_ACTIVITY,321950.43,Account dormant for 32 hours then reactivated with $321950.43,2
C1780760058,DORMANT_ACTIVITY,337593.53,Account dormant for 272 hours then reactivated with $337593.53,2
C1782826285,DORMANT_ACTIVITY,270868.48,Account dormant for 44 hours then reactivated with $270868.48,2
C1787549317,DORMANT_ACTIVITY,195785.9,Account dormant for 388 hours then reactivated with $195785.9,2
C1790707918,DORMANT_ACTIVITY,560749.98,Account dormant for 163 hours then reactivated with $560749.98,2
C1797685421,DORMANT_ACTIVITY,435213.27,Account dormant for 66 hours then reactivated with $435213.27,2
C180256758,DORMANT_ACTIVITY,62783.73,Account dormant for 288 hours then reactivated with $62783.73,2
C1803830716,DORMANT_ACTIVITY,191200.42,Account dormant for 244 hours then reactivated with $191200.42,2
C1804228729,DORMANT_ACTIVITY,164484.32,Account dormant for 174 hours then reactivated with $164484.32,2
C180571855,DORMANT_ACTIVITY,738328.38,Account dormant for 190 hours then reactivated with $738328.38,2
C1805960478,DORMANT_ACTIVITY,287227.24,Account dormant for 68 hours then reactivated with $287227.24,2
C1808834208,DORMANT_ACTIVITY,1072919.1,Account dormant for 120 hours then reactivated with $1072919.1,2
C1809264741,DORMANT_ACTIVITY,267134.69,Account dormant for 78 hours then reactivated with $267134.69,2
C1809715948,DORMANT_ACTIVITY,478767.91,Account dormant for 37 hours then reactivated with $478767.91,2
C1811343027,DORMANT_ACTIVITY,218377.5,Account dormant for 106 hours then reactivated with $218377.5,2
C1812498636,DORMANT_ACTIVITY,3080874.88,Account dormant for 67 hours then reactivated with $3080874.88,2
C1821162330,DORMANT_ACTIVITY,151319.35,Account dormant for 559 hours then reactivated with $151319.35,2
C1824321733,DORMANT_ACTIVITY,164773.64,Account dormant for 311 hours then reactivated with $164773.64,2
C1825071524,DORMANT_ACTIVITY,292855.76,Account dormant for 241 hours then reactivated with $292855.76,2
C1825571895,DORMANT_ACTIVITY,162774.85,Account dormant for 79 hours then reactivated with $162774.85,2
C1825676648,DORMANT_ACTIVITY,235513.77,Account dormant for 52 hours then reactivated with $235513.77,2
C1827831859,DORMANT_ACTIVITY,171987.76,Account dormant for 87 hours then reactivated with $171987.76,2
C1829277697,DORMANT_ACTIVITY,172697.32,Account dormant for 82 hours then reactivated with $172697.32,2
C1833245412,DORMANT_ACTIVITY,101734.78,Account dormant for 112 hours then reactivated with $101734.78,2
C1836419515,DORMANT_ACTIVITY,199954.03,Account dormant for 384 hours then reactivated with $199954.03,2
C1836651658,DORMANT_ACTIVITY,124173.99,Account dormant for 187 hours then reactivated with $124173.99,2
C1837511542,DORMANT_ACTIVITY,320827.17,Account dormant for 96 hours then reactivated with $320827.17,2
C1842707137,DORMANT_ACTIVITY,252372.8,Account dormant for 305 hours then reactivated with $252372.8,2
C1843977904,DORMANT_ACTIVITY,200818.22,Account dormant for 50 hours then reactivated with $200818.22,2
C1847871068,DORMANT_ACTIVITY,411234.6,Account dormant for 55 hours then reactivated with $411234.6,2
C1850293803,DORMANT_ACTIVITY,213271.2,Account dormant for 66 hours then reactivated with $213271.2,2
C1854008477,DORMANT_ACTIVITY,653001.21,Account dormant for 508 hours then reactivated with $653001.21,2
C1854028112,DORMANT_ACTIVITY,539655.09,Account dormant for 191 hours then reactivated with $539655.09,2
C1854289431,DORMANT_ACTIVITY,475763.26,Account dormant for 37 hours then reactivated with $475763.26,2
C1855639708,DORMANT_ACTIVITY,208013.77,Account dormant for 223 hours then reactivated with $208013.77,2
C1860212100,DORMANT_ACTIVITY,87028.26,Account dormant for 231 hours then reactivated with $87028.26,2
C1861483402,DORMANT_ACTIVITY,102018.66,Account dormant for 379 hours then reactivated with $102018.66,2
C1863581709,DORMANT_ACTIVITY,227085.22,Account dormant for 151 hours then reactivated with $227085.22,2
C1863683348,DORMANT_ACTIVITY,216179.15,Account dormant for 173 hours then reactivated with $216179.15,2
C1864749556,DORMANT_ACTIVITY,128856.1,Account dormant for 31 hours then reactivated with $128856.1,2
C186504061,DORMANT_ACTIVITY,401685.25,Account dormant for 46 hours then reactivated with $401685.25,2
C186540815,DORMANT_ACTIVITY,282929.95,Account dormant for 358 hours then reactivated with $282929.95,2
C1866458559,DORMANT_ACTIVITY,117930.56,Account dormant for 41 hours then reactivated with $117930.56,2
C1869695579,DORMANT_ACTIVITY,58782.69,Account dormant for 187 hours then reactivated with $58782.69,2
C1871421073,DORMANT_ACTIVITY,653795.81,Account dormant for 287 hours then reactivated with $653795.81,2
C1874796473,DORMANT_ACTIVITY,311286.32,Account dormant for 142 hours then reactivated with $311286.32,2
C1876168665,DORMANT_ACTIVITY,60490.98,Account dormant for 349 hours then reactivated with $60490.98,2
C1876692743,DORMANT_ACTIVITY,549496.41,Account dormant for 167 hours then reactivated with $549496.41,2
C1880561124,DORMANT_ACTIVITY,519578.44,Account dormant for 242 hours then reactivated with $519578.44,2
C1881382781,DORMANT_ACTIVITY,276528.03,Account dormant for 202 hours then reactivated with $276528.03,2
C1882162040,DORMANT_ACTIVITY,133837.91,Account dormant for 500 hours then reactivated with $133837.91,2
C188337205,DORMANT_ACTIVITY,169093.8,Account dormant for 75 hours then reactivated with $169093.8,2
C188370743,DORMANT_ACTIVITY,280706.68,Account dormant for 286 hours then reactivated with $280706.68,2
C1885333477,DORMANT_ACTIVITY,159118.03,Account dormant for 457 hours then reactivated with $159118.03,2
C1886544249,DORMANT_ACTIVITY,297695.72,Account dormant for 99 hours then reactivated with $297695.72,2
C1888133239,DORMANT_ACTIVITY,99505.96,Account dormant for 249 hours then reactivated with $99505.96,2
C1890208411,DORMANT_ACTIVITY,190952.13,Account dormant for 95 hours then reactivated with $190952.13,2
C1890621589,DORMANT_ACTIVITY,93863.22,Account dormant for 76 hours then reactivated with $93863.22,2
C1891837983,DORMANT_ACTIVITY,401802.93,Account dormant for 47 hours then reactivated with $401802.93,2
C1895951685,DORMANT_ACTIVITY,175944.84,Account dormant for 141 hours then reactivated with $175944.84,2
C1900035261,DORMANT_ACTIVITY,76133.44,Account dormant for 160 hours then reactivated with $76133.44,2
C190120448,DORMANT_ACTIVITY,256879.02,Account dormant for 105 hours then reactivated with $256879.02,2
C1901905681,DORMANT_ACTIVITY,283963.99,Account dormant for 39 hours then reactivated with $283963.99,2
C1902386530,DORMANT_ACTIVITY,487055.28,Account dormant for 268 hours then reactivated with $487055.28,3
C1903167070,DORMANT_ACTIVITY,57859.2,Account dormant for 257 hours then reactivated with $57859.2,2
C1905804305,DORMANT_ACTIVITY,56690.57,Account dormant for 414 hours then reactivated with $56690.57,2
C1905836573,DORMANT_ACTIVITY,175769.64,Account dormant for 113 hours then reactivated with $175769.64,2
C1905961331,DORMANT_ACTIVITY,233278.15,Account dormant for 117 hours then reactivated with $233278.15,2
C1906181934,DORMANT_ACTIVITY,225352.67,Account dormant for 199 hours then reactivated with $225352.67,2
C1907397360,DORMANT_ACTIVITY,174421.35,Account dormant for 56 hours then reactivated with $174421.35,2
C190838842,DORMANT_ACTIVITY,213272.5,Account dormant for 171 hours then reactivated with $213272.5,2
C1909171649,DORMANT_ACTIVITY,172345.59,Account dormant for 137 hours then reactivated with $172345.59,2
C1909793247,DORMANT_ACTIVITY,228920.15,Account dormant for 193 hours then reactivated with $228920.15,2
C1910840764,DORMANT_ACTIVITY,247082.19,Account dormant for 53 hours then reactivated with $247082.19,2
C1911954309,DORMANT_ACTIVITY,367969.97,Account dormant for 343 hours then reactivated with $367969.97,2
C1912085821,DORMANT_ACTIVITY,1768937.86,Account dormant for 154 hours then reactivated with $1768937.86,2
C1916531721,DORMANT_ACTIVITY,156916.9,Account dormant for 100 hours then reactivated with $156916.9,2
C1920890390,DORMANT_ACTIVITY,440032.92,Account dormant for 56 hours then reactivated with $440032.92,2
C1921947128,DORMANT_ACTIVITY,128412.12,Account dormant for 438 hours then reactivated with $128412.12,2
C1926169096,DORMANT_ACTIVITY,113456.96,Account dormant for 35 hours then reactivated with $113456.96,2
C1926588030,DORMANT_ACTIVITY,303598.21,Account dormant for 287 hours then reactivated with $303598.21,2
C192675187,DORMANT_ACTIVITY,117741.54,Account dormant for 75 hours then reactivated with $117741.54,2
C1926758479,DORMANT_ACTIVITY,110094.54,Account dormant for 358 hours then reactivated with $110094.54,2
C192744270,DORMANT_ACTIVITY,107697.21,Account dormant for 128 hours then reactivated with $107697.21,2
C1928194597,DORMANT_ACTIVITY,1722830.93,Account dormant for 144 hours then reactivated with $1722830.93,2
C1929818755,DORMANT_ACTIVITY,381671.61,Account dormant for 149 hours then reactivated with $381671.61,2
C1931810605,DORMANT_ACTIVITY,66321.88,Account dormant for 53 hours then reactivated with $66321.88,2
C1932432029,DORMANT_ACTIVITY,753237.18,Account dormant for 146 hours then reactivated with $753237.18,2
C1933704639,DORMANT_ACTIVITY,114226.65,Account dormant for 222 hours then reactivated with $114226.65,2
C1933869776,DORMANT_ACTIVITY,232346.3,Account dormant for 394 hours then reactivated with $232346.3,2
C1934858363,DORMANT_ACTIVITY,424336.41,Account dormant for 334 hours then reactivated with $424336.41,2
C1935064849,DORMANT_ACTIVITY,92274.49,Account dormant for 44 hours then reactivated with $92274.49,2
C1935481284,DORMANT_ACTIVITY,130498.91,Account dormant for 349 hours then reactivated with $130498.91,2
C1935991466,DORMANT_ACTIVITY,264274.24,Account dormant for 192 hours then reactivated with $264274.24,2
